ags	source_page	source_row	field	value	ocr	pdf_text	method
01058057	73	4	fp	0	-		ocr_candidates_and_row_identities
01058057	73	4	fsu	0	-		ocr_candidates_and_row_identities
01058057	73	4	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058058	72	5	eligible_voters	4056	4056	4(156	ocr_candidates_and_row_identities
01058058	72	5	without_certificate	3697	3697	3697	ocr_candidates_and_row_identities
01058058	72	5	with_certificate	359	359	359	ocr_candidates_and_row_identities
01058058	72	5	number_voters	3217	3217	3217	ocr_candidates_and_row_identities
01058058	72	5	invalid_votes	10	10	10	ocr_candidates_and_row_identities
01058058	73	5	valid_votes	3207	3207	3207	ocr_candidates_and_row_identities
01058058	73	5	cdu	1616	1616	1616	ocr_candidates_and_row_identities
01058058	73	5	spd	1418	1418	1411'.	ocr_candidates_and_row_identities
01058058	73	5	fdp	84	a4	84	ocr_candidates_and_row_identities
01058058	73	5	ssw	19	19	19	ocr_candidates_and_row_identities
01058058	73	5	dkp	1	1		ocr_candidates_and_row_identities
01058058	73	5	dgl	4	4	4	ocr_candidates_and_row_identities
01058058	73	5	gruene	65	65	65	ocr_candidates_and_row_identities
01058058	73	5	fp	0			ocr_candidates_and_row_identities
01058058	73	5	fsu	0	-		ocr_candidates_and_row_identities
01058058	73	5	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058059	72	6	eligible_voters	748	748	748	ocr_candidates_and_row_identities
01058059	72	6	without_certificate	717	717	717	ocr_candidates_and_row_identities
01058059	72	6	with_certificate	31	31	31	ocr_candidates_and_row_identities
01058059	72	6	number_voters	534	534	534	ocr_candidates_and_row_identities
01058059	72	6	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01058059	73	6	valid_votes	532	532	532	ocr_candidates_and_row_identities
01058059	73	6	cdu	377	377	377	ocr_candidates_and_row_identities
01058059	73	6	spd	128	128	128	ocr_candidates_and_row_identities
01058059	73	6	fdp	13	13	13	ocr_candidates_and_row_identities
01058059	73	6	ssw	0			ocr_candidates_and_row_identities
01058059	73	6	dkp	0			ocr_candidates_and_row_identities
01058059	73	6	dgl	0			ocr_candidates_and_row_identities
01058059	73	6	gruene	14	14	14	ocr_candidates_and_row_identities
01058059	73	6	fp	0			ocr_candidates_and_row_identities
01058059	73	6	fsu	0	-		ocr_candidates_and_row_identities
01058059	73	6	einzelbewerber_llsh	0	=		ocr_candidates_and_row_identities
01058061	72	7	eligible_voters	390	399	39'1	visual
01058061	72	7	without_certificate	359	359	359	ocr_candidates_and_row_identities
01058061	72	7	with_certificate	31	31	31	ocr_candidates_and_row_identities
01058061	72	7	number_voters	331	331	331	ocr_candidates_and_row_identities
01058061	72	7	invalid_votes	1	1		ocr_candidates_and_row_identities
01058061	73	7	valid_votes	330	330	330	ocr_candidates_and_row_identities
01058061	73	7	cdu	230	230	230	ocr_candidates_and_row_identities
01058061	73	7	spd	88	RB	88	ocr_candidates_and_row_identities
01058061	73	7	fdp	4	4		ocr_candidates_and_row_identities
01058061	73	7	ssw	0			ocr_candidates_and_row_identities
01058061	73	7	dkp	1	1		ocr_candidates_and_row_identities
01058061	73	7	dgl	0	-		ocr_candidates_and_row_identities
01058061	73	7	gruene	7	7	7	ocr_candidates_and_row_identities
01058061	73	7	fp	0	-		ocr_candidates_and_row_identities
01058061	73	7	fsu	0	~		ocr_candidates_and_row_identities
01058061	73	7	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058062	72	8	eligible_voters	161	161	161	ocr_candidates_and_row_identities
01058062	72	8	without_certificate	149	449	149	ocr_candidates_and_row_identities
01058062	72	8	with_certificate	12	12	12	ocr_candidates_and_row_identities
01058062	72	8	number_voters	129	1¢9	1 ('9	visual
01058062	72	8	invalid_votes	0	:		ocr_candidates_and_row_identities
01058062	73	8	valid_votes	129	129	129	ocr_candidates_and_row_identities
01058062	73	8	cdu	90	90	90	ocr_candidates_and_row_identities
01058062	73	8	spd	33	33	33	ocr_candidates_and_row_identities
01058062	73	8	fdp	4	4	4	ocr_candidates_and_row_identities
01058062	73	8	ssw	0			ocr_candidates_and_row_identities
01058062	73	8	dkp	0			ocr_candidates_and_row_identities
01058062	73	8	dgl	0	-		ocr_candidates_and_row_identities
01058062	73	8	gruene	2	2	2	ocr_candidates_and_row_identities
01058062	73	8	fp	0	-		ocr_candidates_and_row_identities
01058062	73	8	fsu	0	-		ocr_candidates_and_row_identities
01058062	73	8	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058063	72	9	eligible_voters	165	165	165	ocr_candidates_and_row_identities
01058063	72	9	without_certificate	158	158	158	ocr_candidates_and_row_identities
01058063	72	9	with_certificate	7	?	7	ocr_candidates_and_row_identities
01058063	72	9	number_voters	124	124	1<'4	ocr_candidates_and_row_identities
01058063	72	9	invalid_votes	0			ocr_candidates_and_row_identities
01058063	73	9	valid_votes	124	124		ocr_candidates_and_row_identities
01058063	73	9	cdu	65	65	65	ocr_candidates_and_row_identities
01058063	73	9	spd	51	‘54	. 51	ocr_candidates_and_row_identities
01058063	73	9	fdp	4	4	4	ocr_candidates_and_row_identities
01058063	73	9	ssw	0	-		ocr_candidates_and_row_identities
01058063	73	9	dkp	0			ocr_candidates_and_row_identities
01058063	73	9	dgl	0	-		ocr_candidates_and_row_identities
01058063	73	9	gruene	4	4	4	ocr_candidates_and_row_identities
01058063	73	9	fp	0	-		ocr_candidates_and_row_identities
01058063	73	9	fsu	0	-		ocr_candidates_and_row_identities
01058063	73	9	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058064	72	10	eligible_voters	233	233	2 33	ocr_candidates_and_row_identities
01058064	72	10	without_certificate	216	216	216	ocr_candidates_and_row_identities
01058064	72	10	with_certificate	17	17	17	ocr_candidates_and_row_identities
01058064	72	10	number_voters	185	1&5	H5	visual
01058064	72	10	invalid_votes	0			ocr_candidates_and_row_identities
01058064	73	10	valid_votes	185	185	185	ocr_candidates_and_row_identities
01058064	73	10	cdu	135	135	135	ocr_candidates_and_row_identities
01058064	73	10	spd	40	40	40	ocr_candidates_and_row_identities
01058064	73	10	fdp	3	3	3	ocr_candidates_and_row_identities
01058064	73	10	ssw	0			ocr_candidates_and_row_identities
01058064	73	10	dkp	2	"-"" 2"	2	ocr_candidates_and_row_identities
01058064	73	10	dgl	0	-		ocr_candidates_and_row_identities
01058064	73	10	gruene	5	5	5	ocr_candidates_and_row_identities
01058064	73	10	fp	0	-		ocr_candidates_and_row_identities
01058064	73	10	fsu	0	-		ocr_candidates_and_row_identities
01058064	73	10	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058065	72	11	eligible_voters	534	534	534	ocr_candidates_and_row_identities
01058065	72	11	without_certificate	502	562	50?	visual
01058065	72	11	with_certificate	32	32	32	ocr_candidates_and_row_identities
01058065	72	11	number_voters	431	431	431	ocr_candidates_and_row_identities
01058065	72	11	invalid_votes	0			ocr_candidates_and_row_identities
01058065	73	11	valid_votes	431	431	431	ocr_candidates_and_row_identities
01058065	73	11	cdu	234	234	234	ocr_candidates_and_row_identities
01058065	73	11	spd	162	162	162	ocr_candidates_and_row_identities
01058065	73	11	fdp	8	8	8	ocr_candidates_and_row_identities
01058065	73	11	ssw	2	2	2	ocr_candidates_and_row_identities
01058065	73	11	dkp	0			ocr_candidates_and_row_identities
01058065	73	11	dgl	1	1		ocr_candidates_and_row_identities
01058065	73	11	gruene	24	24	24	ocr_candidates_and_row_identities
01058065	73	11	fp	0			ocr_candidates_and_row_identities
01058065	73	11	fsu	0	-		ocr_candidates_and_row_identities
01058065	73	11	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058066	72	12	eligible_voters	713	713	713	ocr_candidates_and_row_identities
01058066	72	12	without_certificate	649	645	1:>4<;	visual
01058066	72	12	with_certificate	64	64	64	ocr_candidates_and_row_identities
01058066	72	12	number_voters	584	584	5f4	ocr_candidates_and_row_identities
01058066	72	12	invalid_votes	1	1		ocr_candidates_and_row_identities
01058066	73	12	valid_votes	583	583	583	ocr_candidates_and_row_identities
01058066	73	12	cdu	282	282	21'2	ocr_candidates_and_row_identities
01058066	73	12	spd	245	245	245	ocr_candidates_and_row_identities
01058066	73	12	fdp	24	24	24	ocr_candidates_and_row_identities
01058066	73	12	ssw	9	9	,9	ocr_candidates_and_row_identities
01058066	73	12	dkp	1	1		ocr_candidates_and_row_identities
01058066	73	12	dgl	0	-		ocr_candidates_and_row_identities
01058066	73	12	gruene	22	22	22	ocr_candidates_and_row_identities
01058066	73	12	fp	0	-		ocr_candidates_and_row_identities
01058066	73	12	fsu	0	-		ocr_candidates_and_row_identities
01058066	73	12	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058067	72	13	eligible_voters	392	352	3S2	visual
01058067	72	13	without_certificate	324	324	324	ocr_candidates_and_row_identities
01058067	72	13	with_certificate	68	68	68	ocr_candidates_and_row_identities
01058067	72	13	number_voters	269	269	269	ocr_candidates_and_row_identities
01058067	72	13	invalid_votes	1	1		ocr_candidates_and_row_identities
01058067	73	13	valid_votes	268	268	268	ocr_candidates_and_row_identities
01058067	73	13	cdu	143	143	143	ocr_candidates_and_row_identities
01058067	73	13	spd	102	102	1 0?	ocr_candidates_and_row_identities
01058067	73	13	fdp	10	10	10	ocr_candidates_and_row_identities
01058067	73	13	ssw	5	5	5	ocr_candidates_and_row_identities
01058067	73	13	dkp	0			ocr_candidates_and_row_identities
01058067	73	13	dgl	0	-		ocr_candidates_and_row_identities
01058067	73	13	gruene	8	8	R	ocr_candidates_and_row_identities
01058067	73	13	fp	0	-		ocr_candidates_and_row_identities
01058067	73	13	fsu	0	-		ocr_candidates_and_row_identities
01058067	73	13	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058068	72	14	eligible_voters	351	351	351	ocr_candidates_and_row_identities
01058068	72	14	without_certificate	336	336	336	ocr_candidates_and_row_identities
01058068	72	14	with_certificate	15	15	15	ocr_candidates_and_row_identities
01058068	72	14	number_voters	282	282	2B2	ocr_candidates_and_row_identities
01058068	72	14	invalid_votes	0			ocr_candidates_and_row_identities
01058068	73	14	valid_votes	282	282	282	ocr_candidates_and_row_identities
01058068	73	14	cdu	202	252	:>02	visual
01058068	73	14	spd	71	71	71	ocr_candidates_and_row_identities
01058068	73	14	fdp	3	3	3	visual
01058068	73	14	ssw	1	1		ocr_candidates_and_row_identities
01058068	73	14	dkp	0			ocr_candidates_and_row_identities
01058068	73	14	dgl	0	-		ocr_candidates_and_row_identities
01058068	73	14	gruene	5	5	5	ocr_candidates_and_row_identities
01058068	73	14	fp	0	-		ocr_candidates_and_row_identities
01058068	73	14	fsu	0	-		ocr_candidates_and_row_identities
01058068	73	14	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058069	72	15	eligible_voters	257	257	257	ocr_candidates_and_row_identities
01058069	72	15	without_certificate	240	240	24C•	ocr_candidates_and_row_identities
01058069	72	15	with_certificate	17	17	17	ocr_candidates_and_row_identities
01058069	72	15	number_voters	214	714	714	visual
01058069	72	15	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01058069	73	15	valid_votes	212	212	21;>	ocr_candidates_and_row_identities
01058069	73	15	cdu	125	125	125	ocr_candidates_and_row_identities
01058069	73	15	spd	75	75	75	ocr_candidates_and_row_identities
01058069	73	15	fdp	5	5	5	ocr_candidates_and_row_identities
01058069	73	15	ssw	1	1		ocr_candidates_and_row_identities
01058069	73	15	dkp	0			ocr_candidates_and_row_identities
01058069	73	15	dgl	0	-		ocr_candidates_and_row_identities
01058069	73	15	gruene	6	6	b	ocr_candidates_and_row_identities
01058069	73	15	fp	0	-		ocr_candidates_and_row_identities
01058069	73	15	fsu	0	-		ocr_candidates_and_row_identities
01058069	73	15	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058070	72	16	eligible_voters	848	&4§	!<46	visual
01058070	72	16	without_certificate	797	797	797	ocr_candidates_and_row_identities
01058070	72	16	with_certificate	51	51	51	ocr_candidates_and_row_identities
01058070	72	16	number_voters	686	686	6St	ocr_candidates_and_row_identities
01058070	72	16	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01058070	73	16	valid_votes	684	684	6f.4	ocr_candidates_and_row_identities
01058070	73	16	cdu	394	394	394	ocr_candidates_and_row_identities
01058070	73	16	spd	256	256	256	ocr_candidates_and_row_identities
01058070	73	16	fdp	13	13	13	ocr_candidates_and_row_identities
01058070	73	16	ssw	3	3	3	ocr_candidates_and_row_identities
01058070	73	16	dkp	1	1		ocr_candidates_and_row_identities
01058070	73	16	dgl	0	-		ocr_candidates_and_row_identities
01058070	73	16	gruene	17	17	1 7	ocr_candidates_and_row_identities
01058070	73	16	fp	0	-		ocr_candidates_and_row_identities
01058070	73	16	fsu	0	-		ocr_candidates_and_row_identities
01058070	73	16	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058071	72	17	eligible_voters	291	291	291	ocr_candidates_and_row_identities
01058071	72	17	without_certificate	281	281	281	ocr_candidates_and_row_identities
01058071	72	17	with_certificate	10	Tu	10	ocr_candidates_and_row_identities
01058071	72	17	number_voters	251	: 251	251	ocr_candidates_and_row_identities
01058071	72	17	invalid_votes	1	1		ocr_candidates_and_row_identities
01058071	73	17	valid_votes	250	256	25(<	visual
01058071	73	17	cdu	174	174	174	ocr_candidates_and_row_identities
01058071	73	17	spd	74	74	74	ocr_candidates_and_row_identities
01058071	73	17	fdp	1	1		ocr_candidates_and_row_identities
01058071	73	17	ssw	0			ocr_candidates_and_row_identities
01058071	73	17	dkp	0			ocr_candidates_and_row_identities
01058071	73	17	dgl	0	-		ocr_candidates_and_row_identities
01058071	73	17	gruene	1	1		ocr_candidates_and_row_identities
01058071	73	17	fp	0	-		ocr_candidates_and_row_identities
01058071	73	17	fsu	0	-		ocr_candidates_and_row_identities
01058071	73	17	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058072	72	18	eligible_voters	2480	248C	248C	visual
01058072	72	18	without_certificate	2219	2219	24' 19	ocr_candidates_and_row_identities
01058072	72	18	with_certificate	261	261	261	ocr_candidates_and_row_identities
01058072	72	18	number_voters	1859	1859	1859	ocr_candidates_and_row_identities
01058072	72	18	invalid_votes	5	5	5	ocr_candidates_and_row_identities
01058072	73	18	valid_votes	1854	1854	1854	ocr_candidates_and_row_identities
01058072	73	18	cdu	1078	1078	1071!	ocr_candidates_and_row_identities
01058072	73	18	spd	708	70R	708	ocr_candidates_and_row_identities
01058072	73	18	fdp	30	30	30	ocr_candidates_and_row_identities
01058072	73	18	ssw	3	a	~	visual
01058072	73	18	dkp	0			ocr_candidates_and_row_identities
01058072	73	18	dgl	0	-		ocr_candidates_and_row_identities
01058072	73	18	gruene	35	35	35	ocr_candidates_and_row_identities
01058072	73	18	fp	0	-		ocr_candidates_and_row_identities
01058072	73	18	fsu	0	-		ocr_candidates_and_row_identities
01058072	73	18	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058073	72	19	eligible_voters	178	178	178	ocr_candidates_and_row_identities
01058073	72	19	without_certificate	170	176	17C	visual
01058073	72	19	with_certificate	8	&	B	visual
01058073	72	19	number_voters	159	159	159	ocr_candidates_and_row_identities
01058073	72	19	invalid_votes	1	1		ocr_candidates_and_row_identities
01058073	73	19	valid_votes	158	158	158	ocr_candidates_and_row_identities
01058073	73	19	cdu	111	114	111	ocr_candidates_and_row_identities
01058073	73	19	spd	36	36	36	ocr_candidates_and_row_identities
01058073	73	19	fdp	2	2	2	ocr_candidates_and_row_identities
01058073	73	19	ssw	0			ocr_candidates_and_row_identities
01058073	73	19	dkp	0			ocr_candidates_and_row_identities
01058073	73	19	dgl	0	-		ocr_candidates_and_row_identities
01058073	73	19	gruene	9	9	9	ocr_candidates_and_row_identities
01058073	73	19	fp	0	-		ocr_candidates_and_row_identities
01058073	73	19	fsu	0	-		ocr_candidates_and_row_identities
01058073	73	19	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058074	72	20	eligible_voters	130	130	130	ocr_candidates_and_row_identities
01058074	72	20	without_certificate	129	129	129	ocr_candidates_and_row_identities
01058074	72	20	with_certificate	1	1		ocr_candidates_and_row_identities
01058074	72	20	number_voters	106	106	106	ocr_candidates_and_row_identities
01058074	72	20	invalid_votes	1	1		ocr_candidates_and_row_identities
01058074	73	20	valid_votes	105	105	105	ocr_candidates_and_row_identities
01058074	73	20	cdu	79	79	79	ocr_candidates_and_row_identities
01058074	73	20	spd	21	21		ocr_candidates_and_row_identities
01058074	73	20	fdp	2	2	2	ocr_candidates_and_row_identities
01058074	73	20	ssw	0			ocr_candidates_and_row_identities
01058074	73	20	dkp	1	4		visual
01058074	73	20	dgl	0	~		ocr_candidates_and_row_identities
01058074	73	20	gruene	2	2	2	ocr_candidates_and_row_identities
01058074	73	20	fp	0	-		ocr_candidates_and_row_identities
01058074	73	20	fsu	0	-		ocr_candidates_and_row_identities
01058074	73	20	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01058075	72	21	eligible_voters	40	40	4C	ocr_candidates_and_row_identities
01058075	72	21	without_certificate	38	38	38	ocr_candidates_and_row_identities
01058075	72	21	with_certificate	2	2	2	ocr_candidates_and_row_identities
01058075	72	21	number_voters	32	32	32	ocr_candidates_and_row_identities
01058075	72	21	invalid_votes	0			ocr_candidates_and_row_identities
01058075	73	21	valid_votes	32	32	32	ocr_candidates_and_row_identities
01058075	73	21	cdu	26	26	26	ocr_candidates_and_row_identities
01058075	73	21	spd	5	5	5	ocr_candidates_and_row_identities
01058075	73	21	fdp	0			ocr_candidates_and_row_identities
01058075	73	21	ssw	1	1		ocr_candidates_and_row_identities
